"","Gene","effect.size","p.value","q.value"
"ENSG00000154813.DPH3","ENSG00000226041.AC010745.1",1.10410113468614,0.000776371630527962,0.00472795187590614
"ENSG00000100417.PMM1","ENSG00000254822.RP11.375D13.3",1.10408464574139,0.000216976177126775,0.0017965037354907
"ENSG00000152465.NMT2","ENSG00000249484.AC091969.1",1.10406184136174,0.00104168580673729,0.00601130316395487
"ENSG00000120860.CCDC53","ENSG00000136274.NACAD",1.1040520008667,1.54450142307333e-05,0.000260677365958036
"ENSG00000182362.YBEY","ENSG00000162194.C11orf48",1.10404208754928,0.000395713857595324,0.00282092314121919
"ENSG00000184117.NIPSNAP1","ENSG00000129158.SERGEF",1.10402754973274,0.000584655352509032,0.00378288887676047
"ENSG00000198355.PIM3","ENSG00000123444.KBTBD4",1.10402447546572,4.5414501402051e-05,0.000581568094231238
"ENSG00000143799.PARP1","ENSG00000163131.CTSS",1.10401922566755,4.17087518529105e-08,1.84736153855161e-06
"ENSG00000141295.SCRN2","ENSG00000137038.TMEM261",1.10397942341663,0.000102760938552876,0.00105388034667656
"ENSG00000108219.TSPAN14","ENSG00000161055.SCGB3A1",1.10395959475831,0.000363119716360035,0.0026547836033166
"ENSG00000145191.EIF2B5","ENSG00000135973.GPR45",1.10392765478203,0.000594292801731536,0.00383353058124388
"ENSG00000147471.PROSC","ENSG00000259128.DUX4L2",1.10391626312181,5.40399555136329e-05,0.000660931548339073
"ENSG00000196456.ZNF775","ENSG00000171199.PROL1",1.10391552839077,6.6479383198419e-05,0.000769601851060677
"ENSG00000103274.NUBP1","ENSG00000130830.MPP1",1.10387274446468,0.000281883783027854,0.002193260712779
"ENSG00000120675.DNAJC15","ENSG00000166924.NYAP1",1.1038711007776,5.51784338283762e-08,2.37878972081382e-06
"ENSG00000177370.TIMM22","ENSG00000254538.RP11.463D19.1",1.10384622317564,0.000147474235533759,0.00134972217007482
"ENSG00000164327.RICTOR","ENSG00000115661.STK16",1.10384262924596,0.000150176344924237,0.00137247494126203
"ENSG00000120805.ARL1","ENSG00000105968.H2AFV",1.10381897225044,0.000621045398631205,0.00396981552194486
"ENSG00000185404.SP140L","ENSG00000177212.OR2T33",1.10376923562578,1.09688416791007e-05,0.000198868961175323
"ENSG00000181396.OGFOD3","ENSG00000267559.RP11.383M4.6",1.10376157283898,0.00100411930843073,0.00582545727602598
"ENSG00000167747.C19orf48","ENSG00000237489.LINC00959",1.1037091580347,0.000104776514829757,0.00106854215261826
"ENSG00000205758.CRYZL1","ENSG00000198283.OR5B21",1.10370348204704,0.000316701053367944,0.00239473752854214
"ENSG00000157020.SEC13","ENSG00000272275.RP11.791G15.2",1.10367974591011,1.78699775397063e-05,0.000291824573947785
"ENSG00000167797.CDK2AP2","ENSG00000223821.RP11.505P4.6",1.10367199069237,3.62689941249847e-11,2.49496636480716e-09
"ENSG00000133316.WDR74","ENSG00000237686.RP5.1120P11.1",1.10365414321372,8.41745879292793e-07,2.55961682940784e-05
"ENSG00000135968.GCC2","ENSG00000077152.UBE2T",1.10363872310858,3.75261058785446e-07,1.28146943999223e-05
"ENSG00000110719.TCIRG1","ENSG00000118407.FILIP1",1.10362631315313,0.000184765374459048,0.00159235830407832
"ENSG00000179041.RRS1","ENSG00000169777.TAS2R1",1.1036222137159,0.000779200149733483,0.00473911868917061
"ENSG00000136273.HUS1","ENSG00000131127.ZNF141",1.10362199922912,0.0012590527042973,0.00697825749865765
"ENSG00000198624.CCDC69","ENSG00000172940.SLC22A13",1.10356275458679,9.24189993251359e-06,0.000175228261904524
"ENSG00000117899.MESDC2","ENSG00000101888.NXT2",1.10354586121979,2.95652150019526e-06,7.14024298938158e-05
"ENSG00000131475.VPS25","ENSG00000160948.VPS28",1.103543034003,4.48858116861236e-05,0.000575184358896493
"ENSG00000151327.FAM177A1","ENSG00000272941.RP11.134L10.1",1.1035339299586,3.3276651577926e-06,7.88918380543356e-05
"ENSG00000002834.LASP1","ENSG00000167653.PSCA",1.10349760390291,0.000480201645464381,0.00324706967861029
"ENSG00000164967.RPP25L","ENSG00000152380.FAM151B",1.10346531486894,1.94407051627799e-05,0.000311820401411423
"ENSG00000078140.UBE2K","ENSG00000268580.RP11.514A9.1",1.10346413298213,0.000191534247016016,0.00163369967631611
"ENSG00000109519.GRPEL1","ENSG00000152086.TUBA3E",1.10345923293188,1.77505149438556e-05,0.000290830664019921
"ENSG00000132963.POMP","ENSG00000242687.AC004893.11",1.10345658037041,7.70849351279163e-09,3.90652510335757e-07
"ENSG00000148444.COMMD3","ENSG00000172568.FNDC9",1.10344838864878,1.82349776698106e-06,4.812569245128e-05
"ENSG00000100865.CINP","ENSG00000174010.KLHL15",1.10342280170463,0.000114652669382667,0.00113894425904719
"ENSG00000090581.GNPTG","ENSG00000101974.ATP11C",1.10340843801122,0.000232116171229206,0.00189420712752571
"ENSG00000118058.KMT2A","ENSG00000172594.SMPDL3A",1.10340234936869,0.00184012640900668,0.00943330877686907
"ENSG00000157593.SLC35B2","ENSG00000272947.RP11.71H17.9",1.10334728304397,0.00118805499738004,0.00668193269630361
"ENSG00000125731.SH2D3A","ENSG00000136758.YME1L1",1.10331823238995,0.00184331996298766,0.00944459851969075
"ENSG00000101193.GID8","ENSG00000173876.TUBB8",1.10330993756782,7.49723808308743e-06,0.000149278862772446
"ENSG00000103005.USB1","ENSG00000133878.DUSP26",1.10330213996773,9.95464253011157e-05,0.00102978128887772
"ENSG00000084733.RAB10","ENSG00000236656.RP11.144L1.4",1.10328916015134,3.11215302424733e-05,0.000442552805052484
"ENSG00000172977.KAT5","ENSG00000228614.RP13.476E20.1",1.10327344438343,0.000146061534188439,0.00134001084928296
"ENSG00000163832.ELP6","ENSG00000230737.AC106870.1",1.10325642576193,0.000193103281594899,0.00164389766002946
"ENSG00000122085.MTERFD2","ENSG00000242282.AC108488.4",1.10323905668717,1.60564192674754e-05,0.000268617268781162
"ENSG00000239569.KMT2E.AS1","ENSG00000181826.RELL1",1.10322991930758,1.25232775301337e-05,0.000221517963135706
"ENSG00000163344.PMVK","ENSG00000137941.TTLL7",1.10321078040034,1.9905868409578e-07,7.46276686081006e-06
"ENSG00000106348.IMPDH1","ENSG00000109158.GABRA4",1.10318640154349,0.000633718684606823,0.00403458387410057
"ENSG00000178149.DALRD3","ENSG00000237133.AC020594.5",1.10318590389426,9.45036321431296e-05,0.000992704912065785
"ENSG00000112237.CCNC","ENSG00000206260.PRR23A",1.103145377674,3.28274918485065e-05,0.000460963785684077
"ENSG00000157637.SLC38A10","ENSG00000204711.C9orf135",1.10313512255258,0.000849547343377707,0.00510183568486045
"ENSG00000164713.BRI3","ENSG00000157869.RAB28",1.10312286392061,0.000137248502578924,0.00127886074163393
"ENSG00000091317.CMTM6","ENSG00000233005.AC067959.1",1.10311487378692,1.81168734070254e-06,4.79468087181763e-05
"ENSG00000180628.PCGF5","ENSG00000164379.FOXQ1",1.1031009210744,0.00012125988673538,0.00118068837084449
"ENSG00000143771.CNIH4","ENSG00000143401.ANP32E",1.10309493038965,0.000208771895913009,0.00175112983532395
"ENSG00000178988.MRFAP1L1","ENSG00000237574.AC079776.3",1.10304258740955,0.000821888892914188,0.00496232346466408
"ENSG00000104814.MAP4K1","ENSG00000226688.ENTPD1.AS1",1.1030191822052,3.80537767756988e-05,0.00050900103061996
"ENSG00000109381.ELF2","ENSG00000138386.NAB1",1.1030153372467,0.00122103997020224,0.00682915075791125
"ENSG00000175221.MED16","ENSG00000178363.CALML3",1.10298282028244,0.00185619578269016,0.00947998140958483
"ENSG00000068028.RASSF1","ENSG00000115875.SRSF7",1.10296551989993,8.44989805504234e-07,2.55982205785106e-05
"ENSG00000163159.VPS72","ENSG00000229051.RP5.952N6.1",1.10296371756447,0.000182564291012053,0.00158031700542152
"ENSG00000010810.FYN","ENSG00000240032.RP11.274H2.3",1.10291409422106,3.11229232355989e-07,1.10027328804144e-05
"ENSG00000100354.TNRC6B","ENSG00000254686.RP1.276E15.1",1.10289333217918,8.09742324746325e-05,0.000885742824227395
"ENSG00000160813.PPP1R35","ENSG00000152990.GPR125",1.1028710361453,7.90186397550836e-05,0.000870346925163653
"ENSG00000063245.EPN1","ENSG00000184281.TSSC4",1.10283678050542,0.00163465332073604,0.00857371842186217
"ENSG00000129351.ILF3","ENSG00000196793.ZNF239",1.10283549074317,2.04167441551876e-05,0.00032285565135029
"ENSG00000187688.TRPV2","ENSG00000155096.AZIN1",1.10282460924,0.000116085562143664,0.00114671352340462
"ENSG00000103254.FAM173A","ENSG00000022267.FHL1",1.1027708141003,2.16712292166344e-08,1.00964614357694e-06
"ENSG00000104853.CLPTM1","ENSG00000148841.ITPRIP",1.10276176316223,0.000268601726444334,0.00211758622151294
"ENSG00000251661.RP11.326C3.11","ENSG00000184357.HIST1H1B",1.10275364418808,0.00166828127130241,0.0087141172216742
"ENSG00000102172.SMS","ENSG00000198189.HSD17B11",1.10274236625954,2.32817805470385e-06,5.92426943186262e-05
"ENSG00000197170.PSMD12","ENSG00000159884.CCDC107",1.10273951087882,0.000350013147691955,0.00258507772452334
"ENSG00000253738.GS1.251I9.4","ENSG00000113100.CDH9",1.10271137501108,0.000143944607536158,0.0013240487293152
"ENSG00000069849.ATP1B3","ENSG00000168878.SFTPB",1.10270988572586,1.50298362823095e-06,4.13863483178334e-05
"ENSG00000204231.RXRB","ENSG00000196776.CD47",1.10266921242056,0.000637094319020497,0.00405228919198478
"ENSG00000213689.TREX1","ENSG00000228563.AL133247.2",1.10265309318913,3.13439342953069e-05,0.000444368409582743
"ENSG00000138594.TMOD3","ENSG00000184675.AMER1",1.10264961161313,0.00110591822025548,0.00632071736261791
"ENSG00000107902.LHPP","ENSG00000137259.HIST1H2AB",1.10264208741598,0.000961218846917903,0.00562531484275819
"ENSG00000204267.TAP2","ENSG00000241280.RP11.221J22.2",1.10258770086317,0.000668446420896411,0.00420414564617136
"ENSG00000162909.CAPN2","ENSG00000184260.HIST2H2AC",1.10258389785972,7.29981999640195e-08,3.04372144488926e-06
"ENSG00000273015.LINC00938","ENSG00000248767.WI2.2373I1.2",1.10257538890184,0.000281194363049932,0.00218968475190701
"ENSG00000187764.SEMA4D","ENSG00000250383.CTD.2197I11.1",1.10255617743811,0.000501638552967787,0.00336052339504979
"ENSG00000124228.DDX27","ENSG00000165643.SOHLH1",1.10255305638849,3.92788807000771e-05,0.000519042352108162
"ENSG00000028839.TBPL1","ENSG00000239941.RP11.246A10.1",1.10252608139289,8.30392912560843e-05,0.000901603244948539
"ENSG00000169696.ASPSCR1","ENSG00000187210.GCNT1",1.10251347264794,7.73156836193484e-05,0.00085790435444314
"ENSG00000170222.ADPRM","ENSG00000034677.RNF19A",1.10250727340114,0.000786748747150867,0.00477625711074633
"ENSG00000169599.NFU1","ENSG00000116161.CACYBP",1.10249458642761,2.6141202708425e-05,0.000388549623719998
"ENSG00000164162.ANAPC10","ENSG00000144395.CCDC150",1.10248283183617,0.00185844436332145,0.0094889221176555
"ENSG00000105939.ZC3HAV1","ENSG00000270109.RP11.393M11.2",1.10247972935191,0.000556811953165103,0.00364231093977378
"ENSG00000167543.TP53I13","ENSG00000170873.MTSS1",1.10244003687378,0.000246851779134653,0.00199480943656099
"ENSG00000127337.YEATS4","ENSG00000229263.AC004691.5",1.10242208688732,0.000307638909379811,0.0023438862128078
"ENSG00000178802.MPI","ENSG00000158164.TMSB15A",1.10242208688732,0.000318469184573764,0.00240429093187522
"ENSG00000123739.PLA2G12A","ENSG00000267784.RP11.171I2.1",1.10238607105961,0.00147042797212215,0.00789712655264589
"ENSG00000182054.IDH2","ENSG00000131721.RHOXF2",1.10236185970128,6.56186233867914e-08,2.77242321205169e-06
"ENSG00000124596.OARD1","ENSG00000114638.UPK1B",1.10233645087703,2.46645266036453e-05,0.000372310712846753
"ENSG00000158042.MRPL17","ENSG00000137310.TCF19",1.1023211855209,0.00110662321295692,0.00632285017178237
"ENSG00000104907.TRMT1","ENSG00000258838.ERCC6.PGBD3",1.10230439511148,8.9372127570471e-05,0.000954604755521496
"ENSG00000214941.ZSWIM7","ENSG00000048392.RRM2B",1.10225901702065,1.42168997020764e-05,0.000245139508668527
"ENSG00000133250.ZNF414","ENSG00000238258.RP11.342D11.2",1.10224190962279,0.000124693683727887,0.00120672328259771
"ENSG00000187742.SECISBP2","ENSG00000151422.FER",1.10223976493956,0.000153137867459922,0.00139419114402714
"ENSG00000153485.TMEM251","ENSG00000123595.RAB9A",1.10223422623414,0.00195631460980092,0.00989582556139012
"ENSG00000100564.PIGH","ENSG00000164897.TMUB1",1.1022308218603,0.000972951701069117,0.00567654460008329
"ENSG00000168010.ATG16L2","ENSG00000135324.MRAP2",1.10220828971817,0.000646510290278126,0.00409549653631971
"ENSG00000182903.ZNF721","ENSG00000272895.RP11.98C1.2",1.10219315534215,0.00106269266805501,0.00611216685475047
"ENSG00000197530.MIB2","ENSG00000186891.TNFRSF18",1.10215266779172,1.42197989815927e-08,6.92987901775572e-07
"ENSG00000136243.NUPL2","ENSG00000113916.BCL6",1.1021410969189,0.000129197409025664,0.00123277748071309
"ENSG00000114978.MOB1A","ENSG00000225857.RP11.46A10.2",1.10212443626623,2.1352056214641e-06,5.49815447527004e-05
"ENSG00000104825.NFKBIB","ENSG00000196233.LCOR",1.10212271155966,0.00158220253927032,0.00837084095084526
"ENSG00000105197.TIMM50","ENSG00000155252.PI4K2A",1.1021216471012,0.000406136272803807,0.00287371952405367
"ENSG00000165704.HPRT1","ENSG00000164168.TMEM184C",1.10207413700153,3.20142711420899e-05,0.000451875508601869
"ENSG00000184787.UBE2G2","ENSG00000269089.AP003733.1",1.10206480323083,0.000642173057293731,0.00407615176773219
"ENSG00000008128.CDK11A","ENSG00000160087.UBE2J2",1.10205592439096,0.000212175199654238,0.00176843717639758
"ENSG00000135972.MRPS9","ENSG00000198700.IPO9",1.10205261197174,0.000421807126708171,0.00295172045516864
"ENSG00000127152.BCL11B","ENSG00000237221.PPEF1.AS1",1.10205060634745,0.00130170808227456,0.00716672854889967
"ENSG00000105323.HNRNPUL1","ENSG00000107593.PKD2L1",1.10202947782065,1.02854242827703e-06,3.0245178967313e-05
"ENSG00000185324.CDK10","ENSG00000253967.RP11.333A23.4",1.10201988318918,0.000304102075747173,0.00232251104343182
"ENSG00000235194.PPP1R3E","ENSG00000135245.HILPDA",1.1019854645549,0.000378573216831901,0.00273661329542181
"ENSG00000155438.NIFK","ENSG00000229874.RP11.312O7.2",1.10196187372782,5.84833234870624e-06,0.000123547641801106
"ENSG00000049860.HEXB","ENSG00000144481.TRPM8",1.10194035598938,0.000107345347577114,0.00108397752945517
"ENSG00000167208.SNX20","ENSG00000253875.RP11.16P20.3",1.10189188005617,0.00041035768795335,0.00289606138664855
"ENSG00000131871.VIMP","ENSG00000213468.RP11.453F18__B.1",1.10188047404091,3.15479561012773e-07,1.10912602123586e-05
"ENSG00000120697.ALG5","ENSG00000166526.ZNF3",1.10187742677929,3.88631031780214e-05,0.000514976655811682
"ENSG00000100029.PES1","ENSG00000255244.RP11.583F24.8",1.10187649253358,0.00169449934769108,0.0088227703018136
"ENSG00000218739.CEBPZ.AS1","ENSG00000268387.AL590714.1",1.10184693832681,0.000476599147059103,0.00323073523557852
"ENSG00000004455.AK2","ENSG00000184677.ZBTB40",1.10182154101329,3.34621779502909e-05,0.000466780234877594
"ENSG00000092203.TOX4","ENSG00000234224.TMEM229A",1.10180059522459,0.000371803330507025,0.002698938081071
"ENSG00000140368.PSTPIP1","ENSG00000123569.H2BFWT",1.10178008108054,1.01403872486477e-05,0.000188512272217543
"ENSG00000156873.PHKG2","ENSG00000168490.PHYHIP",1.10176312485592,0.000360753648968402,0.00264187578058912
"ENSG00000230989.HSBP1","ENSG00000167912.RP11.25K19.1",1.10173309973267,3.47750277198683e-05,0.000477641974506987
"ENSG00000122643.NT5C3A","ENSG00000185112.FAM43A",1.10172892314217,0.000177860588770848,0.00155322342760243
"ENSG00000106829.TLE4","ENSG00000248489.CTD.2007H13.3",1.10172852490053,0.000125059230668668,0.00120841969593888
"ENSG00000273344.PAXIP1.AS1","ENSG00000248760.RP11.727M10.2",1.10172050856988,0.00037983720276861,0.00274168101316988
"ENSG00000126602.TRAP1","ENSG00000101986.ABCD1",1.10164299095397,0.000638166301758587,0.00405747710377373
"ENSG00000132376.INPP5K","ENSG00000254288.RP11.6I2.3",1.10164034405963,0.000247207445342417,0.00199493023443294
"ENSG00000173020.ADRBK1","ENSG00000119900.OGFRL1",1.10163438138267,0.000560744290138066,0.00365972142516166
"ENSG00000010404.IDS","ENSG00000270883.RP11.461L13.5",1.10160895869545,8.9361271023691e-06,0.000170448350285929
"ENSG00000103187.COTL1","ENSG00000254222.RP11.787D18.2",1.10160877525496,9.3169095705476e-18,1.00871427197037e-15
"ENSG00000120686.UFM1","ENSG00000242798.RP11.506M12.1",1.1015900195097,7.10067010123084e-05,0.000808182818563372
"ENSG00000141030.COPS3","ENSG00000266289.RP11.1C8.6",1.10157195247713,5.49980321751645e-05,0.00067006873599601
"ENSG00000090470.PDCD7","ENSG00000131269.ABCB7",1.10157068441012,8.29207664915214e-06,0.00016024900664259
"ENSG00000243449.C4orf48","ENSG00000211460.TSN",1.10153707021674,1.13055425556313e-06,3.24927772846991e-05
"ENSG00000143110.C1orf162","ENSG00000227070.RP11.191G24.1",1.10152072948718,1.76565424794523e-15,1.72536111254341e-13
"ENSG00000197157.SND1","ENSG00000163285.GABRG1",1.10151745840946,0.000163378730856688,0.00146364913797564
"ENSG00000107949.BCCIP","ENSG00000188987.HIST1H4D",1.10149070219212,0.000182037904287951,0.00157809583854135
"ENSG00000135655.USP15","ENSG00000253187.HOXA10.AS",1.10148844347265,3.79606618966409e-05,0.000508320739592756
"ENSG00000062716.VMP1","ENSG00000233554.RP11.326F20.5",1.10148335905215,8.77174399755742e-05,0.00094060541290634
"ENSG00000169682.SPNS1","ENSG00000145002.FAM86B2",1.10145257187682,0.000238336654538463,0.00193585036326957
"ENSG00000176476.CCDC101","ENSG00000170983.LINC00208",1.1014421567421,3.23609663329498e-06,7.71762469930361e-05
"ENSG00000165732.DDX21","ENSG00000145920.CPLX2",1.10142895242025,1.53741002550077e-06,4.20306284589917e-05
"ENSG00000105171.POP4","ENSG00000225652.RP11.619F23.2",1.1013926795252,0.000125746439480673,0.00120929134537518
"ENSG00000133961.NUMB","ENSG00000164778.EN2",1.10139119311732,0.00184260997818401,0.00944350003612055
"ENSG00000177042.TMEM80","ENSG00000232040.SCAND3",1.10138661741597,0.00158235471555732,0.00837084095084526
"ENSG00000237945.LINC00649","ENSG00000255073.ZFP91.CNTF",1.10134577569534,0.000371006038981098,0.00269623191181725
"ENSG00000196704.AMZ2","ENSG00000228843.RP11.112J3.15",1.10133595528255,5.34756142503875e-05,0.000656557879858979
"ENSG00000121310.ECHDC2","ENSG00000162520.SYNC",1.1013355118515,0.000212381882741082,0.00176876607326543
"ENSG00000115446.UNC50","ENSG00000223881.RP11.553K8.2",1.10132269672084,0.00160758757784236,0.00845503209930612
"ENSG00000165512.ZNF22","ENSG00000184347.SLIT3",1.10130615679767,5.14684674491593e-06,0.000111068136720694
"ENSG00000175215.CTDSP2","ENSG00000254369.HOXA.AS3",1.10129378336441,0.000277241295917573,0.00216824569983218
"ENSG00000070081.NUCB2","ENSG00000204344.STK19",1.10126645708963,1.06700227353071e-11,7.81989550851064e-10
"ENSG00000171443.ZNF524","ENSG00000129965.INS.IGF2",1.10123619809285,4.94368135684475e-06,0.000107551263599969
"ENSG00000100284.TOM1","ENSG00000254754.RP11.20J1.1",1.10121586922895,0.00128465216573758,0.00709285380870193
"ENSG00000092108.SCFD1","ENSG00000224865.AC009518.4",1.10120419005042,0.000290653824225242,0.00223774085681293
"ENSG00000182307.C8orf33","ENSG00000085231.TAF9",1.10119271263067,0.00174579535014132,0.00905200827127699
"ENSG00000183696.UPP1","ENSG00000133256.PDE6B",1.10119135022626,1.04391437866415e-07,4.15277421408045e-06
"ENSG00000089159.PXN","ENSG00000130305.NSUN5",1.10118654467688,0.000390275879622788,0.00279575446850084
"ENSG00000149483.TMEM138","ENSG00000112599.GUCA1B",1.10118032460746,0.000631624975815882,0.00402264558495258
"ENSG00000126088.UROD","ENSG00000233427.RP1.212P9.3",1.10116614761555,1.32933829471524e-05,0.000230697096591976
"ENSG00000143924.EML4","ENSG00000171722.C1orf111",1.10116325097801,1.11944169611133e-05,0.000202135825241146
"ENSG00000102977.ACD","ENSG00000254067.RP11.122L4.1",1.10115381243702,0.000127478265303672,0.00121942688020154
"ENSG00000155508.CNOT8","ENSG00000168329.CX3CR1",1.10115375129368,3.38834732189388e-05,0.000470933320340539
"ENSG00000148335.NTMT1","ENSG00000249593.CTB.46B19.2",1.10112528681064,0.000439213523253069,0.00304113869389071
"ENSG00000132323.ILKAP","ENSG00000228613.AC144450.1",1.10111739094879,0.000100739664993357,0.00103878995275168
