"","Gene","effect.size","p.value","q.value"
"SMIM3__chr5","SLC43A1__chr11",2.89057814845294,5.31016011523385e-16,1.13648251254461e-14
"FOSB__chr19","FLJ46066__chr3",2.88053828134897,8.92803303002023e-26,2.66965139559054e-24
"KLF9__chr9","KIAA1755__chr20",2.86320661349797,5.83502479342108e-24,1.65571018837945e-22
"FTH1P3__chr2","FOXN3__chr14",2.85538848818854,2.19819590069829e-35,8.47785839416252e-34
"SLC14A1__chr18","SGOL1__chr3",2.85058004358442,1.88906827331219e-05,0.000210617181292353
"MSX1__chr4","MRO__chr18",2.84738306022954,1.53685581448995e-09,2.28869197653516e-08
"ALDH1L2__chr12","ALDH16A1__chr19",2.84665713620116,1.70845420469812e-29,5.744905259855e-28
"SMAD6__chr15","SLC35E2B__chr1",2.84363082088462,3.01033427241208e-07,3.88057960982562e-06
"TWIST2__chr2","TRO__chrX",2.84345124499363,2.82838594034987e-05,0.000311848526842076
"SRXN1__chr20","SPAG17__chr1",2.838429004315,2.20898134496981e-21,5.76592948304411e-20
"HS3ST3A1__chr17","HNRPDL__chr4",2.83207999070459,8.07069130164685e-06,9.29432810594285e-05
"TMEM236__chr10","TLL2__chr10",2.82841546942479,2.49733171424424e-57,1.43885898584719e-55
"WDR72__chr15","VAMP5__chr2",2.8211101849082,4.08494455746543e-07,5.20899340397988e-06
"SERINC2__chr1","SCML2__chrX",2.82018446508681,1.32621304057867e-31,4.70220901329374e-30
"HLA.F__chr6","HINT1__chr5",2.81908964535958,3.20283455070809e-37,1.27694445863463e-35
"MCM10__chr10","MAP4K4__chr2",2.80954144234748,0.000612456763922248,0.00574402378392191
"SVIL__chr10","STAC2__chr17",2.80941931428108,3.36138864035425e-44,1.55314236003459e-42
"FLRT3__chr20","FLJ30679__chr16",2.80863683685722,3.44230561866739e-30,1.17423631013676e-28
"LGR4__chr11","LARP7__chr4",2.8060165990522,2.37313223787653e-50,1.19593208083708e-48
"RHOJ__chr14","RCAN1__chr21",2.80285553270722,4.2183129052428e-05,0.000454750013024977
"UGDH__chr4","TTYH2__chr17",2.80039517722608,1.87779874482638e-35,7.27185259830511e-34
"RAB31__chr18","PTGS1__chr9",2.79854604188769,4.77928712307643e-36,1.86609438123757e-34
"FAM101B__chr17","EXPH5__chr11",2.79592613851076,4.72252048892939e-14,9.19116294539522e-13
"LEF1__chr4","LAGE3__chrX",2.79021978521258,1.97089558190289e-09,2.92125370249418e-08
"FAM134B__chr5","FAM102A__chr9",2.78152342467255,1.86392406382923e-30,6.4161087355637e-29
"BNC2__chr9","BMPER__chr7",2.78011378333125,6.95528937884375e-09,1.00260151549496e-07
"OAF__chr11","NRP2__chr2",2.77564946795082,7.06864088256714e-17,1.56055111447142e-15
"SCD__chr10","RTN2__chr19",2.77353546246243,5.39542350078629e-31,1.88470819441514e-29
"CDKN2A__chr9","CDK13__chr7",2.77261918706828,6.22253806958686e-34,2.30124313970748e-32
"RAI14__chr5","PVR__chr19",2.7690271046994,4.93037250267233e-33,1.77813319762408e-31
"DHRS3__chr1","DERA__chr12",2.76800798594541,1.65414764331017e-44,7.68060986812669e-43
"CFC1__chr2","CEP55__chr10",2.75893984099772,1.53953423637965e-52,8.31260514260078e-51
"GMFG__chr19","GKN2__chr2",2.7570725011006,4.15623606436827e-07,5.29632833071015e-06
"BHLHE40__chr3","BET3L__chr6",2.75552061705752,1.896971739053e-64,1.23192343383586e-62
"VGLL3__chr3","UGDH__chr4",2.75277420452728,1.38838915265656e-14,2.7735494933302e-13
"ACPP__chr3","ACPL2__chr3",2.7506606493164,0.000942901715288408,0.00855446789031221
"TGFA__chr2","TBC1D2B__chr15",2.74608464047525,8.57644852610603e-27,2.67014372728751e-25
"IFIT3__chr10","HTR3A__chr11",2.74587635974819,3.77194657464013e-17,8.45578248725376e-16
"LOC728392__chr17","LOC440354__chr16",2.74475685314815,2.39911016758233e-56,1.34935666508842e-54
"GBP2__chr1","GALNT14__chr2",2.74108940812288,5.15679092003377e-34,1.91459793333592e-32
"PDGFD__chr11","PCDH15__chr10",2.73968937386535,2.20338871950876e-23,6.18716790806486e-22
"RBMS1__chr2","RAD51AP1__chr12",2.73748324612471,1.47819625594829e-38,6.13955007580459e-37
"JAG1__chr20","ISCA2__chr14",2.73546010462361,2.45036768711477e-16,5.31653829518886e-15
"LOC541471__chr2","LOC338758__chr12",2.73339893689782,4.90835205974083e-13,9.00563468203711e-12
"TMEM176A__chr7","TIA1__chr2",2.7265437304005,9.28732233954726e-76,7.22270854208906e-74
"DPYSL3__chr5","DOK7__chr4",2.72584386972802,7.84221749688368e-26,2.36367187011336e-24
"FAT1__chr4","FAM83H__chr8",2.71354640598914,1.89888769160368e-70,1.36445549794397e-68
"DIAPH3__chr13","DGKH__chr13",2.71268114569262,0.000142630346639841,0.00145306107320739
"SLC38A2__chr12","SLC17A6__chr11",2.71114842613956,2.77237303277402e-61,1.71216684880272e-59
"PDGFA__chr7","PCDH11X__chrX",2.70287130287868,1.27906618440502e-32,4.5693370043263e-31
"RCAN1__chr21","RAG1__chr11",2.6983381094975,2.25588749479061e-09,3.3358186131888e-08
"QPCT__chr2","PSPC1__chr13",2.69010046105669,8.8595791064658e-51,4.54968277048888e-49
"TSPAN1__chr1","TRABD2B__chr1",2.68531127617092,8.14132926516837e-19,1.93528101198933e-17
"RAB27B__chr18","PTGFR__chr1",2.68262224242401,2.3859436386886e-16,5.18270837746403e-15
"DNM3OS__chr1","DNAJC10__chr2",2.68254020995152,5.77963668363236e-08,7.89187673752054e-07
"TGIF1__chr18","TBC1D7__chr6",2.67967287215411,9.6107651399003e-43,4.30389193397716e-41
"SFRP1__chr8","SEC14L5__chr16",2.67619985820275,5.4776238437921e-07,6.9334317079694e-06
"CCL28__chr5","CCDC88A__chr2",2.67370200064307,3.21497421500002e-26,9.83116225162952e-25
"MT1E__chr16","MRPL13__chr8",2.67329351811334,3.44627342116499e-21,8.93383746408449e-20
"BTG2__chr1","BTBD19__chr1",2.67275089929987,1.5721832371864e-56,8.86899069144735e-55
"CRTAC1__chr10","CREB3L2__chr7",2.66351013274342,5.76914715079254e-20,1.4402290998108e-18
"CAPN6__chrX","CAMK4__chr5",2.66297003078955,2.73806093591128e-08,3.82720973127599e-07
"CDR2L__chr17","CDK2AP2__chr11",2.66101161323222,8.44314395273268e-48,4.16601917542408e-46
"PCDH18__chr4","PA2G4__chr12",2.65951820422893,0.000369701793970778,0.00357921337216176
"PTPRK__chr6","PSCA__chr8",2.65712293204426,4.94443841415667e-62,3.10431884221703e-60
"BMP2__chr20","BLOC1S3__chr19",2.6492485086885,9.47749063713289e-18,2.16834888693144e-16
"YAP1__chr11","VWCE__chr11",2.64587208486596,1.65585674239436e-60,1.00943163605705e-58
"SLITRK6__chr13","SLC30A8__chr8",2.6404777656376,4.76732286999046e-11,7.7332933559725e-10
"DUSP5__chr10","DSG3__chr18",2.64046340556034,2.15463296120749e-29,7.1813498590651e-28
"PLIN5__chr19","PIN1__chr19",2.63995639518215,5.64368345292257e-14,1.09276977349724e-12
"RAB3B__chr1","PTOV1.AS1__chr19",2.63939348318765,5.14042930933662e-39,2.14919984707618e-37
"PKHD1__chr6","PHF19__chr9",2.63641026612198,2.27855640969322e-22,6.16907722498317e-21
"DUSP6__chr12","DSN1__chr20",2.63216049891861,3.85669431864048e-29,1.27419246912007e-27
"SLC18A2__chr10","SH3BP5L__chr1",2.62666935714059,1.74156902941116e-12,3.08744573337824e-11
"ANXA10__chr4","ANO9__chr11",2.61816210145583,0.000323246989502663,0.0031618641861394
"PCP4__chr21","PARP11__chr12",2.61749451194505,3.04407883196135e-55,1.6919706401884e-53
"SOCS3__chr17","SNAR.A10__chr19",2.61658245696764,1.99836534735838e-21,5.23787910324253e-20
"HAND2__chr4","GTPBP8__chr3",2.6159550811051,0.000321710883803404,0.00314846829731576
"KIAA1462__chr10","KDM4D__chr11",2.6102181961304,6.68213645948774e-17,1.47867698842388e-15
"PAMR1__chr11","OR7D2__chr19",2.60663799574779,1.59008769084235e-06,1.94999851924326e-05
"BCYRN1__chrX","BCL7C__chr16",2.6059403134937,3.37962964349366e-19,8.1360816564004e-18
"RASSF6__chr4","RAB34__chr17",2.59892668354534,3.96302000833917e-44,1.82666224677058e-42
"WFDC2__chr20","VDAC2__chr10",2.59780261865934,3.61497598105851e-17,8.12316481451175e-16
"ALDH1A2__chr15","ALAD__chr9",2.59769403338238,3.0590331992437e-06,3.66115322351536e-05
"CHST15__chr10","CHMP7__chr8",2.5870356958363,3.02978835032532e-15,6.21682304499978e-14
"HLA.DMA__chr6","HIBADH__chr7",2.582092670673,4.06838680690187e-10,6.25076210380744e-09
"HSPB1__chr7","HPSE__chr4",2.58128228356094,6.46402332301533e-21,1.65077179403167e-19
"DHCR24__chr1","DENND4A__chr15",2.57287232349964,1.73686883070328e-39,7.37603307025407e-38
"CYB5A__chr18","CWC27__chr5",2.57011736598465,5.05196761641808e-25,1.45315196369968e-23
"NPNT__chr4","NKAP__chrX",2.56970084648709,2.4292140462327e-49,1.21769992163675e-47
"C4BPA__chr1","C2orf88__chr2",2.56573450670714,1.76170501978197e-06,2.15626304817614e-05
"KCNJ16__chr17","JUNB__chr19",2.56486850933456,3.18619012509047e-35,1.21887896728663e-33
"EXPH5__chr11","ETFB__chr19",2.56481703373563,2.05005114813808e-16,4.46849672404999e-15
"ANO6__chr12","ANKS6__chr9",2.56234530817423,2.19469227128486e-47,1.06895089027684e-45
"LRRTM3__chr10","LPPR5__chr1",2.56217623744824,2.529124045083e-09,3.72818925148038e-08
"SLC1A1__chr9","SH3GL1__chr19",2.5588739299984,2.77863557670992e-18,6.43512930498333e-17
"PFKFB3__chr10","PCSK6__chr15",2.55870742734507,7.20419714297531e-31,2.50727288412426e-29
"NEFM__chr8","NBPF11__chr1",2.55611007786456,2.13718629382616e-11,3.54285496322164e-10
"NCEH1__chr3","MYOF__chr10",2.5510399031045,2.93686075555161e-25,8.53858377821758e-24
"CCND2__chr12","CCK__chr3",2.5468356354118,8.55166643192207e-38,3.46801270880823e-36
"OCLN__chr5","NSMCE4A__chr10",2.54580064776124,4.00753352998735e-47,1.92708317174811e-45
"RAB34__chr17","PTHLH__chr12",2.54419301733296,2.67045192044714e-13,4.98677869492193e-12
"BHLHE41__chr12","BEX1__chrX",2.5437892927957,3.64916555569387e-29,1.20773959144488e-27
"FUT3__chr19","FRAT2__chr10",2.53599885240195,1.75271700453117e-15,3.65998297808067e-14
"PRKG1__chr10","PPP1R10__chr6",2.52057293905365,1.17152184622187e-15,2.47091739396216e-14
"SLFN11__chr17","SLC2A4__chr17",2.51664001885988,2.66770965268106e-11,4.39532493603895e-10
"ZEB1__chr10","WT1.AS__chr11",2.51345959972612,2.95169210178107e-16,6.38958503315677e-15
"GLIS3__chr9","GID4__chr17",2.5086693574053,3.06677561530978e-55,1.69958726035555e-53
"MAPT__chr17","MAGED1__chrX",2.49802576097336,2.08263143749407e-26,6.42048432394175e-25
"CA9__chr9","C9orf66__chr9",2.4978971033751,0.000432989511770338,0.00415573173866727
"IL1RN__chr2","IGF2BP1__chr17",2.4805576110134,3.0375528035658e-07,3.91299746978776e-06
"ADAM9__chr8","ADAM29__chr4",2.47935795977783,1.56823078633805e-50,8.0098447027612e-49
"ENAH__chr1","ELOVL1__chr1",2.47890998232674,1.34276494169796e-42,5.95670701131642e-41
"IL4R__chr16","IGHMBP2__chr11",2.47642352610285,2.76239355474902e-43,1.25489695667421e-41
"PID1__chr2","PEMT__chr17",2.47148764832188,4.52235929065432e-05,0.000485864388145454
"HKDC1__chr10","HHLA2__chr3",2.47062445128827,3.82460807571441e-21,9.88747515935033e-20
"TP53I11__chr11","TMEM45A__chr3",2.46647818201415,2.13532880237195e-14,4.2299207240278e-13
"STEAP1__chr7","SPRYD4__chr12",2.45910208587459,5.98685718066213e-08,8.15126995678336e-07
"COL16A1__chr1","CNTFR__chr9",2.45775649688476,7.44607222478327e-09,1.07089705406358e-07
"SERPINA4__chr14","SCN3A__chr2",2.45710449598948,5.7988153062352e-15,1.17707853552344e-13
"RASGRP3__chr2","RAB23__chr6",2.45484055152729,9.41028087112367e-12,1.59780312580858e-10
"AHR__chr7","AHCYL1__chr1",2.44929113821107,3.98035359664173e-29,1.31275257014547e-27
"FAM43A__chr3","FAM208B__chr10",2.44181655124469,2.00209199413122e-11,3.33059282615245e-10
"LBH__chr2","KRT8P41__chr11",2.43362710125774,8.06116503326254e-26,2.42193794592362e-24
"TUBA1A__chr12","TRIM66__chr11",2.43248773415092,4.31408294400819e-16,9.25397723903143e-15
"SPHK1__chr17","SNORD72__chr5",2.43220129152061,6.80187701045715e-08,9.24096849343057e-07
"SLC25A37__chr8","SIGLEC12__chr19",2.43128108421626,8.88879101156994e-28,2.8375062928488e-26
"ETS2__chr21","ERH__chr14",2.43101404842155,7.61994661733072e-38,3.0968118532111e-36
"PMAIP1__chr18","PIWIL4__chr11",2.42943045984818,5.28492325244509e-21,1.35514897726875e-19
"PDP1__chr8","PCDHB10__chr5",2.42245281637324,3.5771551834059e-27,1.13045282033453e-25
"IFITM1__chr11","HTR4__chr5",2.4218732076565,3.70516413808134e-07,4.74070358032912e-06
"CSF1__chr1","CRLF1__chr19",2.41904297827322,5.69491223488223e-17,1.26614648723299e-15
"SLFN5__chr17","SLC2A8__chr9",2.41237923130435,4.21196179032556e-32,1.49901419799571e-30
"SLC34A2__chr4","SLC10A7__chr4",2.41094651353144,2.80219624575259e-09,4.11467790615637e-08
"CHST4__chr16","CHODL__chr21",2.40836685010717,1.34394850588385e-07,1.78481650486247e-06
"CHL1__chr3","CHCHD10__chr22",2.40519566411078,2.09628758164293e-18,4.88478948432651e-17
"SERTM1__chr13","SCYL1__chr11",2.40448619630978,5.79646171228082e-17,1.28720955862142e-15
"GPR126__chr6","GOLM1__chr9",2.4034360722666,3.95238858477767e-06,4.69762512422191e-05
"C2CD4B__chr15","C21orf59__chr21",2.39697210798094,8.71665130583543e-48,4.28977282233536e-46
"AZGP1__chr7","AURKC__chr19",2.39237578665738,1.17130594903093e-08,1.66306084333483e-07
"PLTP__chr20","PITHD1__chr1",2.39206602584563,4.14028351581203e-12,7.18485563653036e-11
"APOL4__chr22","APOBR__chr16",2.39179168722537,8.77784475144588e-21,2.22961975958097e-19
"SYDE1__chr19","STARD13__chr13",2.38818259247103,3.26322866913236e-09,4.78050351854755e-08
"SSC5D__chr19","SPARC__chr5",2.38386364523248,1.26455112243738e-10,1.99644838026913e-09
"SPRY4__chr5","SNX1__chr15",2.38185837616471,5.21914982913104e-11,8.44447718072932e-10
"LOC645638__chr17","LOC399815__chr10",2.38057687261108,1.79067275696801e-05,0.00020035603174175
"APBB1IP__chr10","AP4E1__chr15",2.37397439907962,1.95944813283459e-07,2.56438025029835e-06
"FOXC1__chr6","FLNB__chr3",2.37132355456407,9.60637239259336e-20,2.37308791470888e-18
"POF1B__chrX","PLCB3__chr11",2.36799236964804,1.87374601151579e-31,6.61870133189259e-30
"ZFP36L2__chr2","XIRP1__chr3",2.36794963519199,2.13872133373732e-40,9.16497863151201e-39
"KCNJ15__chr21","JTB__chr1",2.36662595433597,1.47195635403473e-07,1.94933645259624e-06
"SLC17A6__chr11","SH3BP1__chr22",2.36619941283937,6.32646822466183e-14,1.22247031195971e-12
"GABRG2__chr5","FUT2__chr19",2.36501975717425,1.04038752394125e-13,1.98598418459007e-12
"LDB2__chr4","KTI12__chr1",2.36377661150801,2.93099145829163e-23,8.18166566895055e-22
"LCP2__chr5","KRTDAP__chr19",2.36334543636113,4.85927509308141e-06,5.73224598683224e-05
"CFI__chr4","CEP76__chr18",2.36214909366444,1.94604944791853e-39,8.22739205073028e-38
"GPM6A__chr4","GOLGA3__chr12",2.36210228026001,4.30225103864177e-14,8.39049949723965e-13
"SHISA2__chr13","SERINC1__chr6",2.36148157786158,1.37742746605687e-05,0.000155685551755638
"GOLM1__chr9","GNAI1__chr7",2.35928658698271,5.15876539005649e-39,2.15210481989597e-37
"MLPH__chr2","MGC2752__chr19",2.35692030690305,1.66199079822541e-23,4.67385447989044e-22
"PHLDA2__chr11","PDS5A__chr4",2.35675466156457,1.59574539949601e-10,2.50468409964083e-09
"TCF4__chr18","SYT8__chr11",2.35622304024133,1.68119993027344e-13,3.18031194017092e-12
"NRARP__chr9","NME4__chr16",2.35574199246844,4.78293307463008e-18,1.10498617658141e-16
"CYYR1__chr21","CYP2B6__chr19",2.35422677953614,3.28078454948718e-14,6.45164062603629e-13
"CRH__chr8","CPSF7__chr11",2.3505468131245,9.23170525585608e-19,2.19171816488905e-17
"PAM__chr5","OR7E12P__chr11",2.34918582101744,3.46463645435348e-13,6.43169938255129e-12
"SERPINE2__chr2","SCPEP1__chr17",2.34777093225556,4.23846465941166e-42,1.85843399381813e-40
"FAM105A__chr5","EYA1__chr8",2.3469416471101,4.77390390922354e-21,1.22911765771807e-19
"MYC__chr8","MT1E__chr16",2.34683250897366,3.40135079331295e-19,8.16756382363764e-18
"HSPB6__chr19","HRASLS5__chr11",2.34667952404796,0.000485743379530916,0.00462680362216494
"RFX6__chr6","RBBP8NL__chr20",2.34476961137651,1.8868160248657e-64,1.22955342199697e-62
"CALB1__chr8","CACNA1I__chr22",2.34087232267993,1.56955329847072e-11,2.6295583541223e-10
"SLC12A7__chr5","SGK196__chr8",2.33960442793201,1.78699990512726e-25,5.26023741543536e-24
"PLEKHO1__chr1","PIK3R1__chr5",2.33836046820473,2.79513827384516e-13,5.21446427434609e-12
"PACSIN2__chr22","OR2T1__chr1",2.33690072568039,4.51155423356549e-31,1.58474631795392e-29
"PYROXD2__chr10","PSMF1__chr20",2.33674522470907,4.09952643443471e-23,1.13430235077521e-21
"GSN__chr9","GRAMD2__chr15",2.33466063548753,1.18659362824596e-24,3.38734839676618e-23
"UGT2B7__chr4","TUBB6__chr18",2.33327111585317,4.92264853747746e-05,0.000527370816673747
"GRIA4__chr11","GPR39__chr2",2.33206479838446,3.2305312428167e-11,5.29952946412761e-10
"CNN2__chr19","CLYBL__chr13",2.33195642247211,1.23030733761296e-27,3.90762152373271e-26
"ITPR3__chr6","IRF8__chr16",2.32862968694475,2.72258724590144e-37,1.09007317315774e-35
"NR0B1__chrX","NLGN4X__chrX",2.32463700897866,4.64936631499362e-28,1.49428103096513e-26
"EGR2__chr10","EFCAB11__chr14",2.32285070331997,3.91038175453249e-09,5.71968996882005e-08
"CFH__chr1","CEP72__chr5",2.31866982105413,1.34339685945843e-15,2.82083487222727e-14
"UBASH3B__chr11","TSPAN15__chr10",2.31536126627892,1.64511489062061e-12,2.92743702475973e-11
"BMP1__chr8","BLOC1S1__chr12",2.31460034059987,3.85894683348182e-13,7.13565335216628e-12
"MEF2C__chr5","MATR3__chr5",2.3118554144563,9.41998879259329e-08,1.26613761168156e-06
"EFNB2__chr13","EDIL3__chr5",2.31020765696916,2.41888011409315e-13,4.53492027739408e-12
"JUP__chr17","ITGAV__chr2",2.30888799056311,2.24734119480777e-35,8.64974621170614e-34
"SLC43A3__chr11","SLC22A31__chr16",2.30815271449149,5.43060418414633e-13,9.94453080155013e-12
"LIPH__chr3","LINC00472__chr6",2.30692476358553,6.76767762293854e-26,2.0528984224445e-24
"NAMPT__chr7","MYBL1__chr8",2.30541352034747,4.92700797165918e-22,1.31141685420303e-20
"KIAA1755__chr20","KHK__chr2",2.3052562298147,0.000192980091755468,0.001940892907927
"EHF__chr11","EFCAB5__chr17",2.3045933877232,3.70953614158288e-48,1.84481089483245e-46
"FNDC4__chr2","FLJ42393__chr3",2.30427705125157,1.18640380505601e-20,2.99741431924444e-19
"ARHGAP23__chr17","ARHGAP11B__chr15",2.30251386691359,8.8426627690887e-13,1.60219214774917e-11
"TPPP3__chr16","TMEM74__chr8",2.30226946145059,2.43961385451293e-22,6.58626037465506e-21
"SDC1__chr2","S100Z__chr5",2.30186700972135,4.31778196827012e-10,6.61243465448694e-09
"PAH__chr12","OR52H1__chr11",2.30167442830671,4.94372397002954e-05,0.000529028853825698
"BAALC__chr8","B4GALNT1__chr12",2.29990339385595,3.11710832672796e-11,5.1179073117728e-10
"GREM2__chr1","GPR1__chr2",2.29944955089397,4.60396891130912e-09,6.69790642693762e-08
"HOXA5__chr7","HMGB2__chr4",2.29755579531281,2.87707248054137e-05,0.000317031578642978
"ETV1__chr7","ERI1__chr8",2.29455764949382,1.29731833786424e-33,4.78842225565595e-32
"ROBO2__chr3","RHOT2__chr16",2.29454806223608,3.61714798394474e-38,1.48279528417761e-36
"EFEMP1__chr2","ECSCR__chr5",2.29400324046927,3.5545211340044e-14,6.97542475497561e-13
"EGF__chr4","EEF1G__chr11",2.29111425122712,2.33371415346862e-09,3.44820407132525e-08
"PDE3A__chr12","PBLD__chr10",2.28779235624974,1.25491438364566e-23,3.53960776449785e-22
"SLC28A3__chr9","SIX2__chr2",2.2870028644037,1.94999159337037e-12,3.44723490472528e-11
"NOTCH2NL__chr1","NHLH1__chr1",2.28686594713509,1.18528523542059e-32,4.24233340510952e-31
"ARHGAP31__chr3","ARHGAP20__chr11",2.28519237899132,1.66466278896961e-08,2.34942474876383e-07
"WLS__chr1","VIPR2__chr7",2.2841535468725,3.06407652523395e-37,1.22420545822138e-35
"FMNL3__chr12","FLJ36000__chr17",2.27781786392013,3.13378327706356e-10,4.8542816696678e-09
"RPS4Y1__chrY","RNGTT__chr6",2.27713135191184,8.0674165668638e-37,3.20964291117036e-35
"AFAP1L2__chr10","ADTRP__chr6",2.27648678775673,3.3473260453124e-08,4.66158935919777e-07
"HAP1__chr17","GTSF1__chr12",2.27214060899974,1.65217793547939e-05,0.000185298864241481
"FA2H__chr16","EXD3__chr9",2.2708491872432,2.27416489394911e-25,6.64252985561828e-24
"HEPH__chrX","HCAR3__chr12",2.27055016344385,1.3008177831851e-06,1.60462496518486e-05
"TMEM47__chrX","TMC7__chr16",2.26798844596018,4.47227170899753e-17,1.00020107404302e-15
"ITPRIPL2__chr16","IRGM__chr5",2.26779273189636,7.13653671558165e-29,2.33737037870125e-27
"LYN__chr8","LRRC37A6P__chr10",2.26546146503904,1.0810021002381e-22,2.96498950512331e-21
"CHSY1__chr15","CHPT1__chr12",2.26510168573029,4.04052447671654e-19,9.66554829885939e-18
"MID1__chrX","MEPCE__chr7",2.26461839104785,4.03483882499773e-27,1.27296133747591e-25
"FLNC__chr7","FLJ23867__chr1",2.26420663800345,0.000619522758002591,0.00580453201821168
"TCF7__chr5","SYTL2__chr11",2.26295423184122,3.07277823982735e-07,3.95567869048075e-06
"NTM__chr11","NOV__chr8",2.2597656056211,6.57965620706604e-06,7.63532727176635e-05
"PRUNE2__chr9","PRELP__chr1",2.25688545612111,2.76320735541044e-22,7.43861717984992e-21
"SPC25__chr2","SNORA74A__chr5",2.2540202707466,4.24751774494709e-26,1.29467081200016e-24
"SH2B3__chr12","SEMA3G__chr3",2.25345530276889,3.56325597722251e-12,6.22927025509259e-11
"FKBP11__chr12","FGD6__chr12",2.24738115331896,3.77141095881661e-28,1.21417588244832e-26
"SMOC1__chr14","SLC45A4__chr8",2.24650747670903,3.55452094820773e-43,1.61087138799112e-41
"GMNN__chr6","GLB1L2__chr11",2.24597266546498,2.9891892330509e-21,7.75957391843351e-20
"THSD4__chr15","TCEANC__chrX",2.24530591879546,2.48545605112557e-18,5.78450104115406e-17
"RASA3__chr13","RAB11FIP1__chr8",2.24492863561039,1.35020557793172e-10,2.12989858194939e-09
